dt,comptime,Phe_Bid,Phe_Ask,Phe_bid_chng,Phe_ask_chng,phe_sig,Phediff,btc_price
02/19/2023 22:51:15,1676865075.0,302684000.0,200306000.0,0.32,0.13,BUY,33.82,24411.1
02/19/2023 22:51:22,1676865082.0,297159000.0,200721000.0,-0.02,0.0,BUY,32.45,24411.2
02/19/2023 22:51:48,1676865108.0,158876000.0,179543000.0,-0.87,-0.12,SELL,11.51,24427.4
02/19/2023 22:51:56,1676865116.0,214309000.0,193290000.0,0.26,0.07,BUY,9.81,24427.4
02/19/2023 22:52:09,1676865129.0,277216000.0,323604000.0,0.23,0.4,SELL,14.33,24427.4
02/19/2023 22:52:21,1676865141.0,247109000.0,197056000.0,-0.12,-0.64,BUY,20.26,24432.5
02/19/2023 22:52:31,1676865151.0,252202000.0,124042000.0,0.02,-0.59,BUY,50.82,24432.5
02/19/2023 22:52:43,1676865163.0,202217000.0,184658000.0,-0.25,0.33,BUY,8.68,24429.3
02/19/2023 22:52:55,1676865175.0,187043000.0,182645000.0,-0.08,-0.01,BUY,2.35,24430.1
02/19/2023 22:53:15,1676865195.0,292664000.0,216993000.0,0.36,0.16,BUY,25.86,24434.8
02/19/2023 22:53:17,1676865197.0,259716000.0,148384000.0,-0.13,-0.46,BUY,42.87,24434.8
02/19/2023 22:53:29,1676865209.0,166862000.0,208185000.0,-0.56,0.29,SELL,19.85,24432.8
02/19/2023 22:53:50,1676865230.0,109540000.0,62541000.0,-0.52,-2.33,BUY,42.91,24445.6
02/19/2023 22:53:59,1676865239.0,264199000.0,66862000.0,0.59,0.06,BUY,74.69,24445.4
02/19/2023 22:54:03,1676865243.0,217856000.0,108537000.0,-0.21,0.38,BUY,50.18,24440.8
02/19/2023 22:54:24,1676865264.0,208950000.0,31495000.0,-0.04,-2.45,BUY,84.93,24442.4
02/19/2023 22:54:35,1676865275.0,185545000.0,44189000.0,-0.13,0.29,BUY,76.18,24447.1
02/19/2023 22:54:42,1676865282.0,209401000.0,94943000.0,0.11,0.53,BUY,54.66,24447.1
02/19/2023 22:54:57,1676865297.0,226321000.0,212448000.0,0.07,0.55,BUY,6.13,24442.2
02/19/2023 22:55:09,1676865309.0,245666000.0,207580000.0,0.08,-0.02,BUY,15.5,24442.2
02/19/2023 22:55:09,1676865309.0,244431000.0,209591000.0,-0.01,0.01,BUY,14.25,24442.2
02/19/2023 22:55:25,1676865325.0,202113000.0,54474000.0,-0.21,-2.85,BUY,73.05,24442.7
02/19/2023 22:55:42,1676865342.0,199738000.0,125015000.0,-0.01,0.56,BUY,37.41,24429.5
02/19/2023 22:55:44,1676865344.0,172300000.0,117485000.0,-0.16,-0.06,BUY,31.81,24429.5
02/19/2023 22:55:56,1676865356.0,159391000.0,129615000.0,-0.08,0.09,BUY,18.68,24429.5
02/19/2023 22:56:09,1676865369.0,254587000.0,104691000.0,0.37,-0.24,BUY,58.88,24424.6
02/19/2023 22:56:16,1676865376.0,231070000.0,131022000.0,-0.1,0.2,BUY,43.3,24419.4
02/19/2023 22:56:43,1676865403.0,201559000.0,149108000.0,-0.15,0.12,BUY,26.02,24412.0
02/19/2023 22:56:50,1676865410.0,244155000.0,98851000.0,0.17,-0.51,BUY,59.51,24412.0
02/19/2023 22:56:52,1676865412.0,246921000.0,99117000.0,0.01,0.0,BUY,59.86,24409.1
02/19/2023 22:57:04,1676865424.0,310340000.0,136952000.0,0.2,0.28,BUY,55.87,24407.2
02/19/2023 22:57:16,1676865436.0,235954000.0,134939000.0,-0.32,-0.01,BUY,42.81,24405.8
02/19/2023 22:57:23,1676865443.0,250110000.0,230560000.0,0.06,0.41,BUY,7.82,24405.8
02/19/2023 22:57:48,1676865468.0,172114000.0,151621000.0,-0.45,-0.52,BUY,11.91,24413.1
02/19/2023 22:57:50,1676865470.0,172443000.0,193098000.0,0.0,0.21,SELL,10.7,24413.1
02/19/2023 22:57:56,1676865476.0,255483000.0,157474000.0,0.33,-0.23,BUY,38.36,24413.1
02/19/2023 22:58:09,1676865489.0,168654000.0,242882000.0,-0.51,0.35,SELL,30.56,24414.7
02/19/2023 22:58:24,1676865504.0,244448000.0,167957000.0,0.31,-0.45,BUY,31.29,24414.7
02/19/2023 22:58:32,1676865512.0,252208000.0,291500000.0,0.03,0.42,SELL,13.48,24412.9
02/19/2023 22:58:43,1676865523.0,360598000.0,181797000.0,0.3,-0.6,BUY,49.58,24412.9
02/19/2023 22:59:17,1676865557.0,343006000.0,208682000.0,-0.05,0.13,BUY,39.16,24412.9
02/19/2023 22:59:27,1676865567.0,175905000.0,198908000.0,-0.95,-0.05,SELL,11.56,24412.9
02/19/2023 22:59:50,1676865590.0,332635000.0,148823000.0,0.47,-0.34,BUY,55.26,24412.9
02/19/2023 23:00:11,1676865611.0,242269000.0,123225000.0,-0.37,-0.21,BUY,49.14,24422.0
02/19/2023 23:00:24,1676865624.0,195286000.0,162685000.0,-0.24,0.24,BUY,16.69,24422.0
02/19/2023 23:00:57,1676865657.0,238055000.0,114479000.0,0.18,-0.42,BUY,51.91,24422.0
02/19/2023 23:01:31,1676865691.0,272812000.0,94719000.0,0.13,-0.21,BUY,65.28,24413.1
02/19/2023 23:02:06,1676865726.0,174010000.0,178521000.0,-0.57,0.47,SELL,2.53,24414.1
02/19/2023 23:02:40,1676865760.0,192550000.0,218003000.0,0.1,0.18,SELL,11.68,24409.3
02/19/2023 23:03:14,1676865794.0,237773000.0,175896000.0,0.19,-0.24,BUY,26.02,24408.8
02/19/2023 23:03:47,1676865827.0,171670000.0,152314000.0,-0.39,-0.15,BUY,11.28,24430.1
02/19/2023 23:03:59,1676865839.0,231690000.0,184250000.0,0.26,0.17,BUY,20.48,24429.0
02/19/2023 23:04:22,1676865862.0,124176000.0,190703000.0,-0.87,0.03,SELL,34.89,24429.3
02/19/2023 23:04:55,1676865895.0,203270000.0,200587000.0,0.39,0.05,BUY,1.32,24440.7
02/19/2023 23:05:29,1676865929.0,126405000.0,162339000.0,-0.61,-0.24,SELL,22.14,24446.1
02/19/2023 23:05:56,1676865956.0,217639000.0,151111000.0,0.42,-0.07,BUY,30.57,24444.5
02/19/2023 23:06:03,1676865963.0,182388000.0,159186000.0,-0.19,0.05,BUY,12.72,24444.5
02/19/2023 23:09:34,1676866174.0,252060000.0,116362000.0,0.28,-0.37,BUY,53.84,24429.3
02/19/2023 23:11:38,1676866298.0,249056000.0,242196000.0,-0.01,0.52,BUY,2.75,24451.7
02/19/2023 23:11:41,1676866301.0,222715000.0,277688000.0,-0.12,0.13,SELL,19.8,24451.7
02/19/2023 23:12:24,1676866344.0,194717000.0,194574000.0,-0.14,-0.43,BUY,0.07,24465.0
02/19/2023 23:15:10,1676866510.0,274109000.0,257781000.0,0.29,0.25,BUY,5.96,24503.2
02/19/2023 23:17:13,1676866633.0,185370000.0,112479000.0,-0.48,-1.29,BUY,39.32,24545.4
02/19/2023 23:18:09,1676866689.0,289119000.0,43041000.0,0.36,-1.61,BUY,85.11,24502.1
02/19/2023 23:20:46,1676866846.0,148228000.0,142782000.0,-0.95,0.7,BUY,3.67,24480.8
02/19/2023 23:22:48,1676866968.0,192988000.0,100437000.0,0.23,-0.42,BUY,47.96,24473.8
02/19/2023 23:23:54,1676867034.0,194383000.0,90568000.0,0.01,-0.11,BUY,53.41,24484.8
02/19/2023 23:26:21,1676867181.0,235245000.0,72326000.0,0.17,-0.25,BUY,69.26,24484.7
02/19/2023 23:28:23,1676867303.0,228863000.0,156100000.0,-0.03,0.54,BUY,31.79,24471.3
02/19/2023 23:29:40,1676867380.0,167113000.0,119115000.0,-0.37,-0.31,BUY,28.72,24468.7
02/19/2023 23:31:56,1676867516.0,229058000.0,96617000.0,0.27,-0.23,BUY,57.82,24454.4
02/19/2023 23:33:59,1676867639.0,246094000.0,196870000.0,0.07,0.51,BUY,20.0,24455.9
02/19/2023 23:35:25,1676867725.0,254592000.0,153308000.0,0.03,-0.28,BUY,39.78,24464.3
02/19/2023 23:37:32,1676867852.0,190450000.0,194910000.0,-0.34,0.21,SELL,2.29,24487.2
02/19/2023 23:38:06,1676867886.0,203514000.0,258920000.0,0.06,0.25,SELL,21.4,24487.2
02/19/2023 23:38:39,1676867919.0,281651000.0,264798000.0,0.28,0.02,BUY,5.98,24491.1
02/19/2023 23:39:35,1676867975.0,181944000.0,164988000.0,-0.55,-0.6,BUY,9.32,24495.0
02/19/2023 23:41:10,1676868070.0,128172000.0,211562000.0,-0.42,0.22,SELL,39.42,24494.8
02/19/2023 23:41:54,1676868114.0,101368000.0,232920000.0,-0.26,0.09,SELL,56.48,24494.9
02/19/2023 23:42:38,1676868158.0,214521000.0,192140000.0,0.53,-0.21,BUY,10.43,24487.2
02/19/2023 23:44:14,1676868254.0,269386000.0,63191000.0,0.2,-2.04,BUY,76.54,24461.4
02/19/2023 23:44:29,1676868269.0,178166000.0,164509000.0,-0.51,0.62,BUY,7.67,24460.0
02/19/2023 23:44:44,1676868284.0,192491000.0,169932000.0,0.07,0.03,BUY,11.72,24470.5
02/19/2023 23:44:59,1676868299.0,195915000.0,97221000.0,0.02,-0.75,BUY,50.38,24470.5
02/19/2023 23:45:10,1676868310.0,156083000.0,156754000.0,-0.26,0.38,SELL,0.43,24470.5
02/19/2023 23:45:13,1676868313.0,140966000.0,158321000.0,-0.11,0.01,SELL,10.96,24470.5
02/19/2023 23:45:44,1676868344.0,209987000.0,88906000.0,0.33,-0.78,BUY,57.66,24463.7
02/19/2023 23:45:46,1676868346.0,230188000.0,153625000.0,0.09,0.42,BUY,33.26,24463.7
02/19/2023 23:45:58,1676868358.0,244983000.0,166275000.0,0.06,0.08,BUY,32.13,24458.1
02/19/2023 23:46:01,1676868361.0,202770000.0,354224000.0,-0.21,0.53,SELL,42.76,24458.1
02/19/2023 23:46:11,1676868371.0,195020000.0,210062000.0,-0.04,-0.69,SELL,7.16,24462.1
02/19/2023 23:46:35,1676868395.0,246017000.0,60669000.0,0.21,-2.46,BUY,75.34,24469.5
02/19/2023 23:46:45,1676868405.0,218625000.0,60187000.0,-0.13,-0.01,BUY,72.47,24469.5
02/19/2023 23:46:50,1676868410.0,218625000.0,60669000.0,0.0,0.01,BUY,72.25,24469.5
02/19/2023 23:46:59,1676868419.0,217812000.0,61535000.0,-0.0,0.01,BUY,71.75,24469.7
02/19/2023 23:47:03,1676868423.0,242654000.0,103662000.0,0.1,0.41,BUY,57.28,24469.7
02/19/2023 23:47:14,1676868434.0,204671000.0,212977000.0,-0.19,0.51,SELL,3.9,24469.5
02/19/2023 23:47:17,1676868437.0,204236000.0,167188000.0,-0.0,-0.27,BUY,18.14,24459.9
02/19/2023 23:47:32,1676868452.0,221383000.0,120728000.0,0.08,-0.38,BUY,45.47,24458.6
02/19/2023 23:47:46,1676868466.0,225769000.0,95527000.0,0.02,-0.26,BUY,57.69,24460.5
02/19/2023 23:47:48,1676868468.0,223929000.0,96123000.0,-0.01,0.01,BUY,57.07,24460.5
02/19/2023 23:47:59,1676868479.0,385415000.0,47188000.0,0.42,-1.04,BUY,87.76,24460.5
02/19/2023 23:48:01,1676868481.0,350043000.0,31608000.0,-0.1,-0.49,BUY,90.97,24460.5
02/19/2023 23:48:14,1676868494.0,390996000.0,69750000.0,0.1,0.55,BUY,82.16,24455.5
02/19/2023 23:48:16,1676868496.0,389336000.0,69492000.0,-0.0,-0.0,BUY,82.15,24455.5
02/19/2023 23:48:23,1676868503.0,389334000.0,64917000.0,-0.0,-0.07,BUY,83.33,24455.5
02/19/2023 23:48:28,1676868508.0,390916000.0,201802000.0,0.0,0.68,BUY,48.38,24455.5
02/19/2023 23:48:31,1676868511.0,251239000.0,204630000.0,-0.56,0.01,BUY,18.55,24455.5
02/19/2023 23:48:37,1676868517.0,250647000.0,59422000.0,-0.0,-2.44,BUY,76.29,24455.5
02/19/2023 23:48:42,1676868522.0,333367000.0,58940000.0,0.25,-0.01,BUY,82.32,24455.5
02/19/2023 23:48:43,1676868523.0,246903000.0,58940000.0,-0.35,0.0,BUY,76.13,24455.5
02/19/2023 23:48:50,1676868530.0,252551000.0,50947000.0,0.02,-0.16,BUY,79.83,24455.5
02/19/2023 23:48:54,1676868534.0,252838000.0,106423000.0,0.0,0.52,BUY,57.91,24455.5
02/19/2023 23:48:55,1676868535.0,336888000.0,106831000.0,0.25,0.0,BUY,68.29,24455.5
02/19/2023 23:49:03,1676868543.0,294442000.0,68907000.0,-0.14,-0.55,BUY,76.6,24455.8
02/19/2023 23:49:06,1676868546.0,295092000.0,104786000.0,0.0,0.34,BUY,64.49,24455.8
02/19/2023 23:49:08,1676868548.0,249833000.0,68907000.0,-0.18,-0.52,BUY,72.42,24455.8
02/19/2023 23:49:17,1676868557.0,293054000.0,49153000.0,0.15,-0.4,BUY,83.23,24455.3
02/19/2023 23:49:22,1676868562.0,184018000.0,183421000.0,-0.59,0.73,BUY,0.32,24455.4
02/19/2023 23:49:32,1676868572.0,203554000.0,190466000.0,0.1,0.04,BUY,6.43,24455.4
02/19/2023 23:49:33,1676868573.0,204088000.0,189740000.0,0.0,-0.0,BUY,7.03,24455.4
02/19/2023 23:49:37,1676868577.0,109883000.0,217273000.0,-0.86,0.13,SELL,49.43,24455.4
02/19/2023 23:49:45,1676868585.0,213917000.0,165740000.0,0.49,-0.31,BUY,22.52,24455.4
02/19/2023 23:49:50,1676868590.0,220241000.0,168883000.0,0.03,0.02,BUY,23.32,24455.4
02/19/2023 23:49:58,1676868598.0,255680000.0,215837000.0,0.14,0.22,BUY,15.58,24455.4
02/19/2023 23:50:02,1676868602.0,239697000.0,103892000.0,-0.07,-1.08,BUY,56.66,24471.9
02/19/2023 23:50:11,1676868611.0,253172000.0,83925000.0,0.05,-0.24,BUY,66.85,24471.9
02/19/2023 23:50:17,1676868617.0,180553000.0,190777000.0,-0.4,0.56,SELL,5.36,24471.9
02/19/2023 23:50:26,1676868626.0,247935000.0,216438000.0,0.27,0.12,BUY,12.7,24471.9
02/19/2023 23:50:39,1676868639.0,247176000.0,398261000.0,-0.0,0.46,SELL,37.94,24478.9
02/19/2023 23:50:51,1676868651.0,299514000.0,118168000.0,0.17,-2.37,BUY,60.55,24478.9
02/19/2023 23:51:04,1676868664.0,191480000.0,199381000.0,-0.56,0.41,SELL,3.96,24479.4
02/19/2023 23:51:37,1676868697.0,177808000.0,339517000.0,-0.08,0.41,SELL,47.63,24476.3
02/19/2023 23:51:47,1676868707.0,202761000.0,192629000.0,0.12,-0.76,BUY,5.0,24489.8
02/19/2023 23:52:00,1676868720.0,198409000.0,194966000.0,-0.02,0.01,BUY,1.74,24489.8
02/19/2023 23:52:11,1676868731.0,204132000.0,201289000.0,0.03,0.03,BUY,1.39,24489.8
02/19/2023 23:52:44,1676868764.0,241255000.0,222621000.0,0.15,0.1,BUY,7.72,24490.0
02/19/2023 23:52:45,1676868765.0,181707000.0,222496000.0,-0.33,-0.0,SELL,18.33,24490.0
02/19/2023 23:52:57,1676868777.0,210248000.0,205751000.0,0.14,-0.08,BUY,2.14,24490.0
02/19/2023 23:53:10,1676868790.0,230435000.0,97604000.0,0.09,-1.11,BUY,57.64,24490.0
02/19/2023 23:53:45,1676868825.0,189961000.0,325877000.0,-0.21,0.7,SELL,41.71,24493.1
02/19/2023 23:53:54,1676868834.0,184380000.0,198318000.0,-0.03,-0.64,SELL,7.03,24500.0
02/19/2023 23:54:07,1676868847.0,147151000.0,197854000.0,-0.25,-0.0,SELL,25.63,24501.0
02/19/2023 23:54:18,1676868858.0,226807000.0,122858000.0,0.35,-0.61,BUY,45.83,24500.1
02/19/2023 23:54:51,1676868891.0,267597000.0,66626000.0,0.15,-0.84,BUY,75.1,24500.0
02/19/2023 23:55:02,1676868902.0,177482000.0,98968000.0,-0.51,0.33,BUY,44.24,24498.2
02/19/2023 23:55:24,1676868924.0,175760000.0,68862000.0,-0.01,-0.44,BUY,60.82,24498.2
02/19/2023 23:55:34,1676868934.0,181573000.0,55911000.0,0.03,-0.23,BUY,69.21,24498.2
02/19/2023 23:55:36,1676868936.0,181576000.0,55911000.0,0.0,0.0,BUY,69.21,24498.2
02/19/2023 23:55:58,1676868958.0,203206000.0,51054000.0,0.11,-0.1,BUY,74.88,24498.2
02/19/2023 23:56:09,1676868969.0,196105000.0,177833000.0,-0.04,0.71,BUY,9.32,24502.6
02/19/2023 23:56:18,1676868978.0,293695000.0,260955000.0,0.33,0.32,BUY,11.15,24505.1
02/19/2023 23:56:32,1676868992.0,178641000.0,173207000.0,-0.64,-0.51,BUY,3.04,24497.2
02/19/2023 23:56:43,1676869003.0,237566000.0,255784000.0,0.25,0.32,SELL,7.12,24497.2
02/19/2023 23:57:01,1676869021.0,227945000.0,312180000.0,-0.04,0.18,SELL,26.98,24506.7
02/19/2023 23:57:06,1676869026.0,336319000.0,230750000.0,0.32,-0.35,BUY,31.39,24506.7
02/19/2023 23:57:17,1676869037.0,200201000.0,193910000.0,-0.68,-0.19,BUY,3.14,24507.6
02/19/2023 23:57:40,1676869060.0,222135000.0,65567000.0,0.1,-1.96,BUY,70.48,24507.5
02/19/2023 23:57:44,1676869064.0,208168000.0,133733000.0,-0.07,0.51,BUY,35.76,24507.5
02/19/2023 23:57:51,1676869071.0,241853000.0,207405000.0,0.14,0.36,BUY,14.24,24507.5
02/19/2023 23:57:56,1676869076.0,217153000.0,212041000.0,-0.11,0.02,BUY,2.35,24505.3
02/19/2023 23:58:04,1676869084.0,226729000.0,201221000.0,0.04,-0.05,BUY,11.25,24504.6
02/19/2023 23:58:09,1676869089.0,207903000.0,202865000.0,-0.09,0.01,BUY,2.42,24504.6
02/19/2023 23:58:13,1676869093.0,256529000.0,200756000.0,0.19,-0.01,BUY,21.74,24504.6
02/19/2023 23:58:37,1676869117.0,283799000.0,230224000.0,0.1,0.13,BUY,18.88,24500.3
02/19/2023 23:58:47,1676869127.0,218073000.0,220294000.0,-0.3,-0.05,SELL,1.01,24500.3
02/19/2023 23:58:52,1676869132.0,190896000.0,62702000.0,-0.14,-2.51,BUY,67.15,24500.3
02/19/2023 23:59:04,1676869144.0,260976000.0,77053000.0,0.27,0.19,BUY,70.48,24490.8
02/19/2023 23:59:11,1676869151.0,210868000.0,194905000.0,-0.24,0.6,BUY,7.57,24490.8
02/19/2023 23:59:21,1676869161.0,208529000.0,216462000.0,-0.01,0.1,SELL,3.66,24489.3
02/19/2023 23:59:45,1676869185.0,238434000.0,236183000.0,0.13,0.08,BUY,0.94,24486.6
02/19/2023 23:59:49,1676869189.0,239371000.0,235533000.0,0.0,-0.0,BUY,1.6,24486.6
02/19/2023 23:59:54,1676869194.0,231532000.0,281550000.0,-0.03,0.16,SELL,17.77,24486.6
02/20/2023 00:00:07,1676869207.0,193199000.0,101472000.0,-0.2,-1.77,BUY,47.48,24489.6
02/20/2023 00:00:19,1676869219.0,369838000.0,186463000.0,0.48,0.46,BUY,49.58,24486.7
02/20/2023 00:00:32,1676869232.0,240381000.0,203157000.0,-0.54,0.08,BUY,15.49,24486.6
02/20/2023 00:00:40,1676869240.0,258468000.0,147717000.0,0.07,-0.38,BUY,42.85,24486.6
02/20/2023 00:00:53,1676869253.0,341914000.0,92780000.0,0.24,-0.59,BUY,72.86,24486.6
02/20/2023 00:01:14,1676869274.0,238213000.0,180408000.0,-0.44,0.49,BUY,24.27,24483.9
02/20/2023 00:01:15,1676869275.0,203973000.0,177558000.0,-0.17,-0.02,BUY,12.95,24486.9
02/20/2023 00:01:26,1676869286.0,193579000.0,199221000.0,-0.05,0.11,SELL,2.83,24486.9
02/20/2023 00:01:47,1676869307.0,163593000.0,178161000.0,-0.18,-0.12,SELL,8.18,24486.9
02/20/2023 00:02:00,1676869320.0,197317000.0,197072000.0,0.17,0.1,BUY,0.12,24485.4
02/20/2023 00:02:11,1676869331.0,190455000.0,254827000.0,-0.04,0.23,SELL,25.26,24485.4
02/20/2023 00:02:20,1676869340.0,199775000.0,212639000.0,0.05,-0.2,SELL,6.05,24483.0
02/20/2023 00:02:34,1676869354.0,132538000.0,182399000.0,-0.51,-0.17,SELL,27.34,24486.9
02/20/2023 00:02:54,1676869374.0,126411000.0,158979000.0,-0.05,-0.15,SELL,20.49,24495.4
02/20/2023 00:03:08,1676869388.0,62859000.0,109722000.0,-1.01,-0.45,SELL,42.71,24495.2
02/20/2023 00:03:41,1676869421.0,174805000.0,129082000.0,0.64,0.15,BUY,26.16,24511.3
02/20/2023 00:03:51,1676869431.0,185845000.0,157364000.0,0.06,0.18,BUY,15.33,24507.9
02/20/2023 00:03:52,1676869432.0,185867000.0,157310000.0,0.0,-0.0,BUY,15.36,24507.9
02/20/2023 00:04:04,1676869444.0,185155000.0,155414000.0,-0.0,-0.01,BUY,16.06,24508.7
02/20/2023 00:04:15,1676869455.0,186549000.0,92519000.0,0.01,-0.68,BUY,50.4,24510.9
02/20/2023 00:04:38,1676869478.0,126975000.0,76450000.0,-0.47,-0.21,BUY,39.79,24510.9
02/20/2023 00:04:47,1676869487.0,231217000.0,188092000.0,0.45,0.59,BUY,18.65,24504.8
02/20/2023 00:04:48,1676869488.0,231217000.0,188092000.0,0.0,0.0,BUY,18.65,24504.8
02/20/2023 00:05:01,1676869501.0,320293000.0,184488000.0,0.28,-0.02,BUY,42.4,24502.8
02/20/2023 00:05:12,1676869512.0,226716000.0,177530000.0,-0.41,-0.04,BUY,21.69,24503.7
02/20/2023 00:05:34,1676869534.0,170473000.0,208328000.0,-0.33,0.15,SELL,18.17,24503.7
02/20/2023 00:05:45,1676869545.0,153107000.0,56280000.0,-0.11,-2.7,BUY,63.24,24494.5
02/20/2023 00:05:59,1676869559.0,189962000.0,166532000.0,0.19,0.66,BUY,12.33,24494.5
02/20/2023 00:06:08,1676869568.0,188084000.0,186826000.0,-0.01,0.11,BUY,0.67,24497.6
02/20/2023 00:06:33,1676869593.0,192678000.0,228298000.0,0.02,0.18,SELL,15.6,24497.6
02/20/2023 00:06:41,1676869601.0,268613000.0,37876000.0,0.28,-5.03,BUY,85.9,24495.0
02/20/2023 00:06:43,1676869603.0,268613000.0,56945000.0,0.0,0.33,BUY,78.8,24495.0
02/20/2023 00:06:55,1676869615.0,356349000.0,191684000.0,0.25,0.7,BUY,46.21,24479.9
02/20/2023 00:07:07,1676869627.0,393331000.0,56664000.0,0.09,-2.38,BUY,85.59,24472.1
02/20/2023 00:07:15,1676869635.0,311987000.0,111632000.0,-0.26,0.49,BUY,64.22,24471.1
02/20/2023 00:07:41,1676869661.0,282973000.0,256392000.0,-0.1,0.56,BUY,9.39,24467.1
02/20/2023 00:07:49,1676869669.0,199530000.0,100937000.0,-0.42,-1.54,BUY,49.41,24474.0
02/20/2023 00:07:51,1676869671.0,205247000.0,104961000.0,0.03,0.04,BUY,48.86,24476.2
02/20/2023 00:08:04,1676869684.0,98626000.0,181730000.0,-1.08,0.42,SELL,45.73,24475.6
02/20/2023 00:08:15,1676869695.0,218978000.0,264046000.0,0.55,0.31,SELL,17.07,24475.6
02/20/2023 00:08:23,1676869703.0,218156000.0,202531000.0,-0.0,-0.3,BUY,7.16,24475.6
02/20/2023 00:08:47,1676869727.0,225150000.0,173627000.0,0.03,-0.17,BUY,22.88,24475.9
02/20/2023 00:08:49,1676869729.0,333269000.0,234349000.0,0.32,0.26,BUY,29.68,24475.9
02/20/2023 00:08:56,1676869736.0,270071000.0,90297000.0,-0.23,-1.6,BUY,66.57,24475.9
02/20/2023 00:09:09,1676869749.0,259145000.0,115641000.0,-0.04,0.22,BUY,55.38,24464.8
02/20/2023 00:09:23,1676869763.0,407802000.0,182505000.0,0.36,0.37,BUY,55.25,24465.0
02/20/2023 00:09:31,1676869771.0,399763000.0,183749000.0,-0.02,0.01,BUY,54.04,24465.0
02/20/2023 00:09:43,1676869783.0,213043000.0,209515000.0,-0.88,0.12,BUY,1.66,24465.0
02/20/2023 00:09:57,1676869797.0,205004000.0,66742000.0,-0.04,-2.14,BUY,67.44,24471.3
02/20/2023 00:10:09,1676869809.0,196680000.0,210029000.0,-0.04,0.68,SELL,6.36,24471.0
02/20/2023 00:10:14,1676869814.0,271509000.0,214382000.0,0.28,0.02,BUY,21.04,24471.0
02/20/2023 00:10:17,1676869817.0,338771000.0,215851000.0,0.2,0.01,BUY,36.28,24471.0
02/20/2023 00:10:45,1676869845.0,385605000.0,67187000.0,0.12,-2.21,BUY,82.58,24463.3
02/20/2023 00:10:50,1676869850.0,205901000.0,53873000.0,-0.87,-0.25,BUY,73.84,24463.3
02/20/2023 00:10:58,1676869858.0,303362000.0,56023000.0,0.32,0.04,BUY,81.53,24464.0
02/20/2023 00:11:11,1676869871.0,218652000.0,100904000.0,-0.39,0.44,BUY,53.85,24464.0
02/20/2023 00:11:19,1676869879.0,292785000.0,62346000.0,0.25,-0.62,BUY,78.71,24464.0
02/20/2023 00:11:24,1676869884.0,332081000.0,56926000.0,0.12,-0.1,BUY,82.86,24464.0
02/20/2023 00:11:53,1676869913.0,192082000.0,105744000.0,-0.73,0.46,BUY,44.95,24455.7
02/20/2023 00:11:58,1676869918.0,200231000.0,420297000.0,0.04,0.75,SELL,52.36,24455.7
02/20/2023 00:12:11,1676869931.0,175393000.0,159209000.0,-0.14,-1.64,BUY,9.23,24469.7
02/20/2023 00:12:27,1676869947.0,219207000.0,92219000.0,0.2,-0.73,BUY,57.93,24464.4
02/20/2023 00:12:37,1676869957.0,223503000.0,92792000.0,0.02,0.01,BUY,58.48,24464.5
02/20/2023 00:12:45,1676869965.0,199736000.0,66534000.0,-0.12,-0.39,BUY,66.69,24467.7
02/20/2023 00:13:01,1676869981.0,205290000.0,195618000.0,0.03,0.66,BUY,4.71,24465.1
02/20/2023 00:13:18,1676869998.0,206965000.0,196398000.0,0.01,0.0,BUY,5.11,24464.9
02/20/2023 00:13:20,1676870000.0,196917000.0,162812000.0,-0.05,-0.21,BUY,17.32,24464.9
02/20/2023 00:13:34,1676870014.0,215801000.0,184649000.0,0.09,0.12,BUY,14.44,24467.4
02/20/2023 00:13:51,1676870031.0,204503000.0,193291000.0,-0.06,0.04,BUY,5.48,24465.6
02/20/2023 00:14:04,1676870044.0,248516000.0,231800000.0,0.18,0.17,BUY,6.73,24465.6
02/20/2023 00:14:08,1676870048.0,255394000.0,174361000.0,0.03,-0.33,BUY,31.73,24465.6
02/20/2023 00:14:25,1676870065.0,298664000.0,191956000.0,0.14,0.09,BUY,35.73,24464.2
02/20/2023 00:14:42,1676870082.0,311627000.0,53991000.0,0.04,-2.56,BUY,82.67,24460.2
02/20/2023 00:14:47,1676870087.0,203755000.0,148912000.0,-0.53,0.64,BUY,26.92,24460.2
02/20/2023 00:14:58,1676870098.0,218179000.0,181937000.0,0.07,0.18,BUY,16.61,24460.2
02/20/2023 00:15:00,1676870100.0,217378000.0,181937000.0,-0.0,0.0,BUY,16.3,24460.2
02/20/2023 00:15:11,1676870111.0,310939000.0,267555000.0,0.3,0.32,BUY,13.95,24469.2
02/20/2023 00:15:16,1676870116.0,311581000.0,266782000.0,0.0,-0.0,BUY,14.38,24469.2
02/20/2023 00:15:44,1676870144.0,368163000.0,173140000.0,0.15,-0.54,BUY,52.97,24465.6
02/20/2023 00:15:50,1676870150.0,244691000.0,214433000.0,-0.5,0.19,BUY,12.37,24465.1
02/20/2023 00:16:02,1676870162.0,239795000.0,137249000.0,-0.02,-0.56,BUY,42.76,24465.0
02/20/2023 00:16:17,1676870177.0,305290000.0,132073000.0,0.21,-0.04,BUY,56.74,24459.8
02/20/2023 00:16:27,1676870187.0,309902000.0,109104000.0,0.01,-0.21,BUY,64.79,24459.8
02/20/2023 00:16:36,1676870196.0,215980000.0,125796000.0,-0.43,0.13,BUY,41.76,24459.8
02/20/2023 00:16:51,1676870211.0,261197000.0,123241000.0,0.17,-0.02,BUY,52.82,24459.8
