symbol,datetime,side,price,amount,usd,epoch,buy_amount,sell_amount
BTC/USD:USD,2023-02-21 01:58:46,buy,24869.1,368.0,9151.72,1676944726.0,9151.72,0.0
BTC/USD:USD,2023-02-21 01:58:46,buy,24869.1,450.0,11190.96,1676944726.0,11190.96,0.0
BTC/USD:USD,2023-02-21 01:58:46,buy,24869.1,4504.0,112009.08,1676944726.0,112009.08,0.0
BTC/USD:USD,2023-02-21 01:58:55,sell,24871.5,6360.0,158165.57,1676944735.0,0.0,158165.57
BTC/USD:USD,2023-02-21 01:58:59,buy,24868.9,7001.0,174098.07,1676944739.0,174098.07,0.0
BTC/USD:USD,2023-02-21 01:58:59,buy,24868.9,410.0,10195.72,1676944739.0,10195.72,0.0
BTC/USD:USD,2023-02-21 01:58:59,buy,24868.9,6777.0,168527.73,1676944739.0,168527.73,0.0
BTC/USD:USD,2023-02-21 01:59:00,buy,24870.7,1617.0,40210.91,1676944740.0,40210.91,0.0
BTC/USD:USD,2023-02-21 01:59:00,buy,24870.7,2320.0,57692.83,1676944740.0,57692.83,0.0
BTC/USD:USD,2023-02-21 01:59:00,buy,24870.7,263.0,6540.18,1676944740.0,6540.18,0.0
BTC/USD:USD,2023-02-21 01:59:01,buy,24870.7,1300.0,32327.88,1676944741.0,32327.88,0.0
BTC/USD:USD,2023-02-21 01:59:04,sell,24870.4,5280.0,131300.93,1676944744.0,0.0,131300.93
BTC/USD:USD,2023-02-21 01:59:04,sell,24870.4,1050.0,26110.98,1676944744.0,0.0,26110.98
BTC/USD:USD,2023-02-21 01:59:04,sell,24870.4,270.0,6714.25,1676944744.0,0.0,6714.25
BTC/USD:USD,2023-02-21 01:59:06,buy,24866.7,5000.0,124338.0,1676944746.0,124338.0,0.0
BTC/USD:USD,2023-02-21 01:59:06,buy,24866.7,3051.0,75871.05,1676944746.0,75871.05,0.0
BTC/USD:USD,2023-02-21 01:59:09,buy,24866.8,5100.0,126824.76,1676944749.0,126824.76,0.0
BTC/USD:USD,2023-02-21 01:59:09,buy,24866.8,1995.0,49610.86,1676944749.0,49610.86,0.0
BTC/USD:USD,2023-02-21 01:59:09,sell,24867.3,84.0,2088.88,1676944749.0,0.0,2088.88
BTC/USD:USD,2023-02-21 01:59:10,buy,24867.4,980.0,24370.25,1676944750.0,24370.25,0.0
BTC/USD:USD,2023-02-21 01:59:10,buy,24867.4,5841.0,145251.65,1676944750.0,145251.65,0.0
BTC/USD:USD,2023-02-21 01:59:10,buy,24867.4,1955.0,48616.16,1676944750.0,48616.16,0.0
BTC/USD:USD,2023-02-21 01:59:14,buy,24870.1,3380.0,84052.49,1676944754.0,84052.49,0.0
BTC/USD:USD,2023-02-21 01:59:14,buy,24870.1,2538.0,63113.97,1676944754.0,63113.97,0.0
BTC/USD:USD,2023-02-21 01:59:18,buy,24870.5,8000.0,198940.8,1676944758.0,198940.8,0.0
BTC/USD:USD,2023-02-21 01:59:18,buy,24870.5,450.0,11190.42,1676944758.0,11190.42,0.0
BTC/USD:USD,2023-02-21 01:59:18,buy,24870.5,524.0,13030.62,1676944758.0,13030.62,0.0
BTC/USD:USD,2023-02-21 01:59:22,buy,24874.0,1200.0,29841.12,1676944762.0,29841.12,0.0
BTC/USD:USD,2023-02-21 01:59:22,buy,24874.0,7659.0,190460.95,1676944762.0,190460.95,0.0
BTC/USD:USD,2023-02-21 01:59:22,buy,24874.0,1004.0,24967.07,1676944762.0,24967.07,0.0
BTC/USD:USD,2023-02-21 01:59:33,sell,24867.6,6900.0,171569.19,1676944773.0,0.0,171569.19
BTC/USD:USD,2023-02-21 01:59:33,sell,24867.6,2453.0,60994.09,1676944773.0,0.0,60994.09
BTC/USD:USD,2023-02-21 01:59:42,buy,24867.8,1250.0,31081.37,1676944782.0,31081.37,0.0
BTC/USD:USD,2023-02-21 01:59:42,buy,24867.8,3000.0,74595.3,1676944782.0,74595.3,0.0
BTC/USD:USD,2023-02-21 01:59:42,buy,24867.8,3962.0,98515.53,1676944782.0,98515.53,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,678.0,16858.54,1676944784.0,16858.54,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,4634.0,115224.87,1676944784.0,115224.87,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,1950.0,48486.94,1676944784.0,48486.94,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,1480.0,36800.35,1676944784.0,36800.35,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,6568.0,163313.98,1676944784.0,163313.98,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,1759.0,43737.71,1676944784.0,43737.71,0.0
BTC/USD:USD,2023-02-21 01:59:44,buy,24867.8,272.0,6763.31,1676944784.0,6763.31,0.0
BTC/USD:USD,2023-02-21 01:59:48,buy,24868.5,4000.0,99460.4,1676944788.0,99460.4,0.0
BTC/USD:USD,2023-02-21 01:59:48,buy,24868.5,240.0,5967.62,1676944788.0,5967.62,0.0
BTC/USD:USD,2023-02-21 01:59:48,buy,24868.5,2524.0,62759.51,1676944788.0,62759.51,0.0
BTC/USD:USD,2023-02-21 01:59:48,buy,24868.5,2625.0,65270.89,1676944788.0,65270.89,0.0
BTC/USD:USD,2023-02-21 01:59:51,buy,24869.2,6700.0,166596.17,1676944791.0,166596.17,0.0
BTC/USD:USD,2023-02-21 01:59:59,buy,24863.7,4979.0,123803.33,1676944799.0,123803.33,0.0
BTC/USD:USD,2023-02-21 01:59:59,buy,24863.7,3677.0,91428.97,1676944799.0,91428.97,0.0
BTC/USD:USD,2023-02-21 01:59:59,buy,24863.7,3844.0,95581.44,1676944799.0,95581.44,0.0
BTC/USD:USD,2023-02-21 01:59:59,buy,24863.7,1073.0,26680.25,1676944799.0,26680.25,0.0
BTC/USD:USD,2023-02-21 01:59:59,buy,24863.7,4704.0,116965.43,1676944799.0,116965.43,0.0
BTC/USD:USD,2023-02-21 02:00:02,buy,24863.7,6780.0,168585.38,1676944802.0,168585.38,0.0
BTC/USD:USD,2023-02-21 02:00:02,buy,24863.7,878.0,21831.56,1676944802.0,21831.56,0.0
BTC/USD:USD,2023-02-21 02:00:02,buy,24863.7,1500.0,37297.65,1676944802.0,37297.65,0.0
BTC/USD:USD,2023-02-21 02:00:02,buy,24863.7,450.0,11189.3,1676944802.0,11189.3,0.0
BTC/USD:USD,2023-02-21 02:00:02,buy,24863.7,3000.0,74595.3,1676944802.0,74595.3,0.0
BTC/USD:USD,2023-02-21 02:00:02,buy,24863.7,762.0,18947.21,1676944802.0,18947.21,0.0
BTC/USD:USD,2023-02-21 02:00:10,sell,24865.1,427.0,10615.22,1676944810.0,0.0,10615.22
BTC/USD:USD,2023-02-21 02:00:14,buy,24865.3,821.0,20410.06,1676944814.0,20410.06,0.0
BTC/USD:USD,2023-02-21 02:00:14,buy,24865.3,2040.0,50714.4,1676944814.0,50714.4,0.0
BTC/USD:USD,2023-02-21 02:00:14,buy,24865.3,5042.0,125344.12,1676944814.0,125344.12,0.0
BTC/USD:USD,2023-02-21 02:00:24,sell,24862.8,6830.0,169793.8,1676944824.0,0.0,169793.8
BTC/USD:USD,2023-02-21 02:00:24,sell,24862.8,300.0,7458.0,1676944824.0,0.0,7458.0
BTC/USD:USD,2023-02-21 02:00:24,sell,24862.8,2846.0,70751.56,1676944824.0,0.0,70751.56
BTC/USD:USD,2023-02-21 02:00:29,sell,24861.0,5700.0,141702.0,1676944829.0,0.0,141702.0
BTC/USD:USD,2023-02-21 02:00:29,sell,24861.0,621.0,15438.06,1676944829.0,0.0,15438.06
BTC/USD:USD,2023-02-21 02:00:31,sell,24858.1,4800.0,119328.0,1676944831.0,0.0,119328.0
BTC/USD:USD,2023-02-21 02:00:31,sell,24858.0,50.0,1243.0,1676944831.0,0.0,1243.0
BTC/USD:USD,2023-02-21 02:00:34,buy,24860.1,3020.0,75077.2,1676944834.0,75077.2,0.0
BTC/USD:USD,2023-02-21 02:00:34,buy,24860.1,3143.0,78134.98,1676944834.0,78134.98,0.0
BTC/USD:USD,2023-02-21 02:00:34,buy,24860.1,5363.0,133324.18,1676944834.0,133324.18,0.0
BTC/USD:USD,2023-02-21 02:00:37,buy,24860.1,180.0,4474.8,1676944837.0,4474.8,0.0
BTC/USD:USD,2023-02-21 02:00:37,buy,24860.1,4086.0,101577.96,1676944837.0,101577.96,0.0
BTC/USD:USD,2023-02-21 02:00:37,buy,24860.1,1784.0,44350.24,1676944837.0,44350.24,0.0
BTC/USD:USD,2023-02-21 02:00:37,buy,24860.1,4814.0,119676.04,1676944837.0,119676.04,0.0
BTC/USD:USD,2023-02-21 02:00:37,buy,24860.1,130.0,3231.8,1676944837.0,3231.8,0.0
BTC/USD:USD,2023-02-21 02:00:37,buy,24860.1,4845.0,120446.7,1676944837.0,120446.7,0.0
BTC/USD:USD,2023-02-21 02:00:42,buy,24860.1,5427.0,134942.9,1676944842.0,134942.9,0.0
BTC/USD:USD,2023-02-21 02:00:44,buy,24860.1,70.0,1740.56,1676944844.0,1740.56,0.0
BTC/USD:USD,2023-02-21 02:00:44,buy,24860.1,4230.0,105179.37,1676944844.0,105179.37,0.0
BTC/USD:USD,2023-02-21 02:00:47,buy,24860.8,8631.0,214610.68,1676944847.0,214610.68,0.0
BTC/USD:USD,2023-02-21 02:00:53,sell,24864.2,4818.0,119793.31,1676944853.0,0.0,119793.31
BTC/USD:USD,2023-02-21 02:00:53,sell,24864.2,4201.0,104452.4,1676944853.0,0.0,104452.4
BTC/USD:USD,2023-02-21 02:00:59,buy,24864.8,1460.0,36301.0,1676944859.0,36301.0,0.0
BTC/USD:USD,2023-02-21 02:00:59,buy,24864.8,6006.0,149331.38,1676944859.0,149331.38,0.0
BTC/USD:USD,2023-02-21 02:01:03,buy,24864.8,6086.0,151320.48,1676944863.0,151320.48,0.0
BTC/USD:USD,2023-02-21 02:01:07,sell,24865.3,5786.0,143861.37,1676944867.0,0.0,143861.37
BTC/USD:USD,2023-02-21 02:01:07,sell,24865.3,6739.0,167556.47,1676944867.0,0.0,167556.47
BTC/USD:USD,2023-02-21 02:01:10,sell,24867.0,7007.0,174219.95,1676944870.0,0.0,174219.95
BTC/USD:USD,2023-02-21 02:01:11,buy,24867.1,6080.0,151171.3,1676944871.0,151171.3,0.0
BTC/USD:USD,2023-02-21 02:01:14,sell,24864.1,6978.0,173498.9,1676944874.0,0.0,173498.9
BTC/USD:USD,2023-02-21 02:01:18,buy,24861.7,3500.0,86998.45,1676944878.0,86998.45,0.0
BTC/USD:USD,2023-02-21 02:01:18,buy,24861.7,3461.0,86029.04,1676944878.0,86029.04,0.0
BTC/USD:USD,2023-02-21 02:01:18,buy,24861.7,5300.0,131740.51,1676944878.0,131740.51,0.0
BTC/USD:USD,2023-02-21 02:01:18,buy,24861.7,86.0,2137.68,1676944878.0,2137.68,0.0
BTC/USD:USD,2023-02-21 02:01:18,buy,24861.7,393.0,9768.68,1676944878.0,9768.68,0.0
BTC/USD:USD,2023-02-21 02:01:20,sell,24860.3,3910.0,97189.7,1676944880.0,0.0,97189.7
BTC/USD:USD,2023-02-21 02:01:20,sell,24860.3,2223.0,55256.44,1676944880.0,0.0,55256.44
BTC/USD:USD,2023-02-21 02:01:21,sell,24859.7,1255.0,31195.16,1676944881.0,0.0,31195.16
BTC/USD:USD,2023-02-21 02:01:21,sell,24859.7,4315.0,107256.66,1676944881.0,0.0,107256.66
BTC/USD:USD,2023-02-21 02:01:23,sell,24859.7,877.0,21799.33,1676944883.0,0.0,21799.33
BTC/USD:USD,2023-02-21 02:01:34,sell,24856.7,1759.0,43722.94,1676944894.0,0.0,43722.94
BTC/USD:USD,2023-02-21 02:01:34,sell,24856.7,1562.0,38826.17,1676944894.0,0.0,38826.17
BTC/USD:USD,2023-02-21 02:01:34,sell,24856.7,1256.0,31220.02,1676944894.0,0.0,31220.02
BTC/USD:USD,2023-02-21 02:01:34,sell,24856.7,1812.0,45040.34,1676944894.0,0.0,45040.34
BTC/USD:USD,2023-02-21 02:01:35,sell,24856.7,6490.0,161342.7,1676944895.0,0.0,161342.7
BTC/USD:USD,2023-02-21 02:01:35,sell,24856.7,8380.0,208328.48,1676944895.0,0.0,208328.48
BTC/USD:USD,2023-02-21 02:01:35,sell,24856.7,948.0,23567.47,1676944895.0,0.0,23567.47
BTC/USD:USD,2023-02-21 02:01:41,sell,24856.7,400.0,9944.08,1676944901.0,0.0,9944.08
BTC/USD:USD,2023-02-21 02:01:41,sell,24856.7,2396.0,59565.04,1676944901.0,0.0,59565.04
BTC/USD:USD,2023-02-21 02:01:41,sell,24856.7,3470.0,86264.89,1676944901.0,0.0,86264.89
BTC/USD:USD,2023-02-21 02:01:41,sell,24856.7,599.0,14891.26,1676944901.0,0.0,14891.26
BTC/USD:USD,2023-02-21 02:01:41,sell,24856.7,6400.0,159105.28,1676944901.0,0.0,159105.28
BTC/USD:USD,2023-02-21 02:01:41,sell,24856.7,498.0,12380.38,1676944901.0,0.0,12380.38
BTC/USD:USD,2023-02-21 02:01:43,buy,24856.9,1539.0,38259.85,1676944903.0,38259.85,0.0
BTC/USD:USD,2023-02-21 02:01:43,buy,24856.9,4572.0,113660.83,1676944903.0,113660.83,0.0
BTC/USD:USD,2023-02-21 02:01:43,buy,24856.9,2057.0,51137.43,1676944903.0,51137.43,0.0
BTC/USD:USD,2023-02-21 02:01:43,buy,24856.9,7900.0,196395.58,1676944903.0,196395.58,0.0
BTC/USD:USD,2023-02-21 02:01:44,sell,24858.9,2010.0,49969.0,1676944904.0,0.0,49969.0
BTC/USD:USD,2023-02-21 02:01:44,sell,24858.9,2010.0,49969.0,1676944904.0,0.0,49969.0
BTC/USD:USD,2023-02-21 02:01:44,sell,24858.9,2010.0,49969.0,1676944904.0,0.0,49969.0
BTC/USD:USD,2023-02-21 02:01:44,sell,24858.8,1498.0,37240.58,1676944904.0,0.0,37240.58
BTC/USD:USD,2023-02-21 02:01:45,buy,24859.7,3600.0,89496.72,1676944905.0,89496.72,0.0
BTC/USD:USD,2023-02-21 02:01:45,buy,24859.7,2057.0,51137.43,1676944905.0,51137.43,0.0
BTC/USD:USD,2023-02-21 02:01:45,buy,24859.7,3179.0,79030.58,1676944905.0,79030.58,0.0
BTC/USD:USD,2023-02-21 02:01:46,sell,24860.2,739.0,18371.69,1676944906.0,0.0,18371.69
BTC/USD:USD,2023-02-21 02:01:46,sell,24860.2,333.0,8278.45,1676944906.0,0.0,8278.45
BTC/USD:USD,2023-02-21 02:01:46,sell,24860.2,1053.0,26177.79,1676944906.0,0.0,26177.79
BTC/USD:USD,2023-02-21 02:01:46,sell,24860.2,632.0,15711.65,1676944906.0,0.0,15711.65
BTC/USD:USD,2023-02-21 02:01:48,buy,24860.3,250.0,6216.05,1676944908.0,6216.05,0.0
BTC/USD:USD,2023-02-21 02:01:48,buy,24860.3,3780.0,93986.68,1676944908.0,93986.68,0.0
BTC/USD:USD,2023-02-21 02:01:48,buy,24860.3,1880.0,46744.7,1676944908.0,46744.7,0.0
BTC/USD:USD,2023-02-21 02:01:51,buy,24860.9,5889.0,146425.27,1676944911.0,146425.27,0.0
BTC/USD:USD,2023-02-21 02:01:58,sell,24858.1,7845.0,195059.65,1676944918.0,0.0,195059.65
BTC/USD:USD,2023-02-21 02:02:08,buy,24864.7,3299.0,82027.0,1676944928.0,82027.0,0.0
BTC/USD:USD,2023-02-21 02:02:08,buy,24864.7,2720.0,67630.62,1676944928.0,67630.62,0.0
BTC/USD:USD,2023-02-21 02:02:08,buy,24864.7,3530.0,87770.63,1676944928.0,87770.63,0.0
BTC/USD:USD,2023-02-21 02:02:08,buy,24864.7,5166.0,128448.46,1676944928.0,128448.46,0.0
BTC/USD:USD,2023-02-21 02:02:12,sell,24864.7,250.0,6216.05,1676944932.0,0.0,6216.05
BTC/USD:USD,2023-02-21 02:02:12,sell,24864.7,8301.0,206397.72,1676944932.0,0.0,206397.72
BTC/USD:USD,2023-02-21 02:02:12,sell,24864.7,5370.0,133520.75,1676944932.0,0.0,133520.75
BTC/USD:USD,2023-02-21 02:02:26,buy,24872.0,633.0,15747.2,1676944946.0,15747.2,0.0
BTC/USD:USD,2023-02-21 02:02:26,buy,24872.0,6117.0,152173.22,1676944946.0,152173.22,0.0
BTC/USD:USD,2023-02-21 02:02:28,buy,24872.2,2574.0,64033.66,1676944948.0,64033.66,0.0
BTC/USD:USD,2023-02-21 02:02:28,buy,24872.2,160.0,3980.34,1676944948.0,3980.34,0.0
BTC/USD:USD,2023-02-21 02:02:28,buy,24872.2,4623.0,115006.83,1676944948.0,115006.83,0.0
BTC/USD:USD,2023-02-21 02:02:29,sell,24874.3,42.0,1044.84,1676944949.0,0.0,1044.84
BTC/USD:USD,2023-02-21 02:02:30,buy,24874.4,5921.0,147297.31,1676944950.0,147297.31,0.0
BTC/USD:USD,2023-02-21 02:02:30,buy,24874.4,5464.0,135928.47,1676944950.0,135928.47,0.0
BTC/USD:USD,2023-02-21 02:02:33,buy,24874.4,46.0,1144.35,1676944953.0,1144.35,0.0
BTC/USD:USD,2023-02-21 02:02:36,buy,24878.1,1050.0,26120.96,1676944956.0,26120.96,0.0
BTC/USD:USD,2023-02-21 02:02:36,buy,24878.1,3940.0,98015.77,1676944956.0,98015.77,0.0
BTC/USD:USD,2023-02-21 02:02:36,buy,24878.1,1427.0,35499.62,1676944956.0,35499.62,0.0
BTC/USD:USD,2023-02-21 02:02:48,sell,24878.9,2200.0,54729.62,1676944968.0,0.0,54729.62
BTC/USD:USD,2023-02-21 02:02:48,sell,24878.9,6282.0,156277.94,1676944968.0,0.0,156277.94
BTC/USD:USD,2023-02-21 02:02:48,sell,24878.9,6304.0,156825.24,1676944968.0,0.0,156825.24
BTC/USD:USD,2023-02-21 02:02:49,sell,24877.7,2772.0,68959.32,1676944969.0,0.0,68959.32
BTC/USD:USD,2023-02-21 02:02:50,sell,24877.7,4662.0,115977.04,1676944970.0,0.0,115977.04
BTC/USD:USD,2023-02-21 02:03:01,buy,24875.9,5667.0,140972.29,1676944981.0,140972.29,0.0
BTC/USD:USD,2023-02-21 02:03:01,buy,24875.9,373.0,9278.75,1676944981.0,9278.75,0.0
BTC/USD:USD,2023-02-21 02:03:01,buy,24875.9,2627.0,65349.25,1676944981.0,65349.25,0.0
BTC/USD:USD,2023-02-21 02:03:01,buy,24875.9,5000.0,124380.0,1676944981.0,124380.0,0.0
BTC/USD:USD,2023-02-21 02:03:01,buy,24875.9,261.0,6492.64,1676944981.0,6492.64,0.0
BTC/USD:USD,2023-02-21 02:03:05,buy,24877.2,8490.0,211209.98,1676944985.0,211209.98,0.0
BTC/USD:USD,2023-02-21 02:03:05,buy,24877.2,1083.0,26942.33,1676944985.0,26942.33,0.0
BTC/USD:USD,2023-02-21 02:03:06,sell,24877.1,81.0,2015.08,1676944986.0,0.0,2015.08
BTC/USD:USD,2023-02-21 02:03:07,buy,24877.2,110.0,2736.52,1676944987.0,2736.52,0.0
BTC/USD:USD,2023-02-21 02:03:09,buy,24877.4,1914.0,47615.54,1676944989.0,47615.54,0.0
BTC/USD:USD,2023-02-21 02:03:09,buy,24877.4,1332.0,33136.83,1676944989.0,33136.83,0.0
BTC/USD:USD,2023-02-21 02:03:09,buy,24877.4,2000.0,49755.0,1676944989.0,49755.0,0.0
BTC/USD:USD,2023-02-21 02:03:09,buy,24877.4,210.0,5224.28,1676944989.0,5224.28,0.0
BTC/USD:USD,2023-02-21 02:03:09,buy,24877.4,1511.0,37589.9,1676944989.0,37589.9,0.0
BTC/USD:USD,2023-02-21 02:03:13,sell,24879.0,6230.0,154986.83,1676944993.0,0.0,154986.83
BTC/USD:USD,2023-02-21 02:03:13,sell,24879.0,574.0,14279.69,1676944993.0,0.0,14279.69
BTC/USD:USD,2023-02-21 02:03:13,sell,24879.0,1122.0,27912.56,1676944993.0,0.0,27912.56
BTC/USD:USD,2023-02-21 02:03:13,sell,24879.0,398.0,9901.25,1676944993.0,0.0,9901.25
BTC/USD:USD,2023-02-21 02:03:13,sell,24879.0,3894.0,96872.98,1676944993.0,0.0,96872.98
BTC/USD:USD,2023-02-21 02:03:17,sell,24878.6,5344.0,132945.36,1676944997.0,0.0,132945.36
BTC/USD:USD,2023-02-21 02:03:17,sell,24878.6,2300.0,57218.25,1676944997.0,0.0,57218.25
BTC/USD:USD,2023-02-21 02:03:17,sell,24878.6,3000.0,74632.5,1676944997.0,0.0,74632.5
BTC/USD:USD,2023-02-21 02:03:17,sell,24878.6,1500.0,37316.25,1676944997.0,0.0,37316.25
BTC/USD:USD,2023-02-21 02:03:17,sell,24878.6,2607.0,64855.64,1676944997.0,0.0,64855.64
BTC/USD:USD,2023-02-21 02:03:23,buy,24880.5,107.0,2661.89,1676945003.0,2661.89,0.0
BTC/USD:USD,2023-02-21 02:03:27,sell,24879.2,1520.0,37813.8,1676945007.0,0.0,37813.8
BTC/USD:USD,2023-02-21 02:03:27,sell,24879.2,80.0,1990.2,1676945007.0,0.0,1990.2
BTC/USD:USD,2023-02-21 02:03:27,sell,24879.2,3990.0,99261.22,1676945007.0,0.0,99261.22
BTC/USD:USD,2023-02-21 02:03:27,sell,24879.2,1019.0,25350.17,1676945007.0,0.0,25350.17
BTC/USD:USD,2023-02-21 02:03:27,sell,24878.4,5429.0,135059.95,1676945007.0,0.0,135059.95
BTC/USD:USD,2023-02-21 02:03:27,sell,24878.4,458.0,11393.9,1676945007.0,0.0,11393.9
BTC/USD:USD,2023-02-21 02:03:31,sell,24877.3,4760.0,118410.71,1676945011.0,0.0,118410.71
BTC/USD:USD,2023-02-21 02:03:31,sell,24877.3,1438.0,35771.98,1676945011.0,0.0,35771.98
BTC/USD:USD,2023-02-21 02:03:38,sell,24876.9,6643.0,165252.6,1676945018.0,0.0,165252.6
BTC/USD:USD,2023-02-21 02:03:40,sell,24876.7,4000.0,99504.8,1676945020.0,0.0,99504.8
BTC/USD:USD,2023-02-21 02:03:40,sell,24876.7,2500.0,62190.5,1676945020.0,0.0,62190.5
BTC/USD:USD,2023-02-21 02:03:40,sell,24876.7,1905.0,47389.16,1676945020.0,0.0,47389.16
BTC/USD:USD,2023-02-21 02:03:40,sell,24876.2,6686.0,166322.27,1676945020.0,0.0,166322.27
BTC/USD:USD,2023-02-21 02:03:40,sell,24876.2,997.0,24801.57,1676945020.0,0.0,24801.57
BTC/USD:USD,2023-02-21 02:03:41,sell,24876.2,189.0,4701.6,1676945021.0,0.0,4701.6
BTC/USD:USD,2023-02-21 02:03:41,sell,24876.2,623.0,15497.87,1676945021.0,0.0,15497.87
BTC/USD:USD,2023-02-21 02:03:43,sell,24876.2,2030.0,50498.69,1676945023.0,0.0,50498.69
BTC/USD:USD,2023-02-21 02:03:48,sell,24876.2,2592.0,64479.11,1676945028.0,0.0,64479.11
BTC/USD:USD,2023-02-21 02:03:48,sell,24876.2,7522.0,187118.78,1676945028.0,0.0,187118.78
BTC/USD:USD,2023-02-21 02:04:12,sell,24873.7,7070.0,175889.58,1676945052.0,0.0,175889.58
BTC/USD:USD,2023-02-21 02:04:12,sell,24873.7,1036.0,25773.92,1676945052.0,0.0,25773.92
BTC/USD:USD,2023-02-21 02:04:39,sell,24879.1,1000.0,24871.7,1676945079.0,0.0,24871.7
BTC/USD:USD,2023-02-21 02:04:39,sell,24879.1,7215.0,179449.32,1676945079.0,0.0,179449.32
BTC/USD:USD,2023-02-21 02:04:39,sell,24879.1,1561.0,38824.72,1676945079.0,0.0,38824.72
BTC/USD:USD,2023-02-21 02:04:39,sell,24879.1,1100.0,27358.87,1676945079.0,0.0,27358.87
BTC/USD:USD,2023-02-21 02:04:39,sell,24879.1,4712.0,117195.45,1676945079.0,0.0,117195.45
BTC/USD:USD,2023-02-21 02:04:40,sell,24876.9,4750.0,118140.58,1676945080.0,0.0,118140.58
BTC/USD:USD,2023-02-21 02:04:40,sell,24876.9,710.0,17658.91,1676945080.0,0.0,17658.91
BTC/USD:USD,2023-02-21 02:04:40,sell,24876.9,1200.0,29846.04,1676945080.0,0.0,29846.04
BTC/USD:USD,2023-02-21 02:04:40,sell,24876.9,400.0,9948.68,1676945080.0,0.0,9948.68
BTC/USD:USD,2023-02-21 02:04:40,sell,24876.9,1612.0,40093.18,1676945080.0,0.0,40093.18
BTC/USD:USD,2023-02-21 02:04:43,sell,24876.9,2670.0,66407.44,1676945083.0,0.0,66407.44
BTC/USD:USD,2023-02-21 02:04:43,sell,24876.9,5930.0,147489.18,1676945083.0,0.0,147489.18
BTC/USD:USD,2023-02-21 02:04:43,sell,24876.9,5613.0,139604.85,1676945083.0,0.0,139604.85
BTC/USD:USD,2023-02-21 02:04:51,sell,24876.4,3210.0,79838.16,1676945091.0,0.0,79838.16
BTC/USD:USD,2023-02-21 02:04:51,sell,24876.4,4389.0,109161.89,1676945091.0,0.0,109161.89
BTC/USD:USD,2023-02-21 02:04:51,sell,24876.4,469.0,11664.83,1676945091.0,0.0,11664.83
BTC/USD:USD,2023-02-21 02:04:53,sell,24874.0,7500.0,186537.75,1676945093.0,0.0,186537.75
BTC/USD:USD,2023-02-21 02:04:53,sell,24874.0,936.0,23279.91,1676945093.0,0.0,23279.91
BTC/USD:USD,2023-02-21 02:04:56,buy,24872.8,2350.0,58448.5,1676945096.0,58448.5,0.0
BTC/USD:USD,2023-02-21 02:04:58,sell,24871.7,752.0,18703.52,1676945098.0,0.0,18703.52
BTC/USD:USD,2023-02-21 02:04:58,sell,24871.7,2048.0,50937.24,1676945098.0,0.0,50937.24
BTC/USD:USD,2023-02-21 02:05:01,sell,24871.7,5912.0,147041.49,1676945101.0,0.0,147041.49
BTC/USD:USD,2023-02-21 02:05:04,sell,24871.7,653.0,16241.22,1676945104.0,0.0,16241.22
BTC/USD:USD,2023-02-21 02:05:04,sell,24871.7,439.0,10918.68,1676945104.0,0.0,10918.68
BTC/USD:USD,2023-02-21 02:05:04,sell,24871.7,2500.0,62179.25,1676945104.0,0.0,62179.25
BTC/USD:USD,2023-02-21 02:05:04,sell,24871.7,2018.0,50191.09,1676945104.0,0.0,50191.09
BTC/USD:USD,2023-02-21 02:05:07,sell,24871.7,2620.0,65163.85,1676945107.0,0.0,65163.85
BTC/USD:USD,2023-02-21 02:05:17,sell,24871.7,8153.0,202795.28,1676945117.0,0.0,202795.28
BTC/USD:USD,2023-02-21 02:05:17,sell,24871.7,4860.0,120886.18,1676945117.0,0.0,120886.18
BTC/USD:USD,2023-02-21 02:05:17,sell,24871.7,1813.0,45096.02,1676945117.0,0.0,45096.02
BTC/USD:USD,2023-02-21 02:05:29,sell,24868.0,4824.0,119990.73,1676945129.0,0.0,119990.73
BTC/USD:USD,2023-02-21 02:05:29,sell,24868.0,1100.0,27361.07,1676945129.0,0.0,27361.07
BTC/USD:USD,2023-02-21 02:05:29,sell,24868.0,65.0,1616.79,1676945129.0,0.0,1616.79
BTC/USD:USD,2023-02-21 02:05:30,sell,24868.0,5150.0,128099.56,1676945130.0,0.0,128099.56
BTC/USD:USD,2023-02-21 02:05:30,sell,24868.0,2350.0,58453.2,1676945130.0,0.0,58453.2
BTC/USD:USD,2023-02-21 02:05:30,sell,24868.0,1313.0,32659.17,1676945130.0,0.0,32659.17
BTC/USD:USD,2023-02-21 02:05:30,sell,24868.0,4209.0,104693.4,1676945130.0,0.0,104693.4
BTC/USD:USD,2023-02-21 02:05:30,sell,24868.0,480.0,11939.38,1676945130.0,0.0,11939.38
BTC/USD:USD,2023-02-21 02:05:30,sell,24868.0,2032.0,50543.36,1676945130.0,0.0,50543.36
BTC/USD:USD,2023-02-21 02:05:39,buy,24869.0,5619.0,139765.32,1676945139.0,139765.32,0.0
BTC/USD:USD,2023-02-21 02:05:45,sell,24873.7,4950.0,123131.74,1676945145.0,0.0,123131.74
